,Index,Area,Item,Year,yield_value,avg_rainfall,pest_tonnes,avg_temp,year_range
18689,20289,Mexico,Sorghum,2011,37202.0,758,65961.1,25.28,new
18690,20290,Mexico,Sorghum,2011,37202.0,758,65961.1,19.52,new
18691,20291,Mexico,Sorghum,2011,37202.0,758,65961.1,23.55,new
18692,20292,Mexico,Sorghum,2011,37202.0,758,65961.1,19.83,new
18693,20293,Mexico,Sorghum,2011,37202.0,758,65961.1,16.26,new
18694,20295,Mexico,Soybeans,2011,13197.0,758,65961.1,16.64,new
18695,20296,Mexico,Soybeans,2011,13197.0,758,65961.1,21.55,new
18696,20297,Mexico,Soybeans,2011,13197.0,758,65961.1,25.28,new
18697,20298,Mexico,Soybeans,2011,13197.0,758,65961.1,19.52,new
18698,20299,Mexico,Soybeans,2011,13197.0,758,65961.1,23.55,new
18699,20300,Mexico,Soybeans,2011,13197.0,758,65961.1,19.83,new
18700,20301,Mexico,Soybeans,2011,13197.0,758,65961.1,16.26,new
18701,20303,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,16.64,new
18702,20304,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,21.55,new
18703,20305,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,25.28,new
18704,20306,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,19.52,new
18705,20307,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,23.55,new
18706,20308,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,19.83,new
18707,20309,Mexico,Sweet potatoes,2011,201465.0,758,65961.1,16.26,new
18708,20311,Mexico,Wheat,2011,54778.0,758,65961.1,16.64,new
18709,20312,Mexico,Wheat,2011,54778.0,758,65961.1,21.55,new
18710,20313,Mexico,Wheat,2011,54778.0,758,65961.1,25.28,new
18711,20314,Mexico,Wheat,2011,54778.0,758,65961.1,19.52,new
18712,20315,Mexico,Wheat,2011,54778.0,758,65961.1,23.55,new
18713,20316,Mexico,Wheat,2011,54778.0,758,65961.1,19.83,new
18714,20317,Mexico,Wheat,2011,54778.0,758,65961.1,16.26,new
18715,20319,Mexico,Cassava,2012,122330.0,758,64512.22,16.43,new
18716,20320,Mexico,Cassava,2012,122330.0,758,64512.22,21.52,new
18717,20321,Mexico,Cassava,2012,122330.0,758,64512.22,25.5,new
18718,20322,Mexico,Cassava,2012,122330.0,758,64512.22,20.61,new
18719,20323,Mexico,Cassava,2012,122330.0,758,64512.22,23.5,new
18720,20324,Mexico,Cassava,2012,122330.0,758,64512.22,19.71,new
18721,20325,Mexico,Cassava,2012,122330.0,758,64512.22,17.2,new
18722,20327,Mexico,Maize,2012,31874.0,758,64512.22,16.43,new
18723,20328,Mexico,Maize,2012,31874.0,758,64512.22,21.52,new
18724,20329,Mexico,Maize,2012,31874.0,758,64512.22,25.5,new
18725,20330,Mexico,Maize,2012,31874.0,758,64512.22,20.61,new
18726,20331,Mexico,Maize,2012,31874.0,758,64512.22,23.5,new
18727,20332,Mexico,Maize,2012,31874.0,758,64512.22,19.71,new
18728,20333,Mexico,Maize,2012,31874.0,758,64512.22,17.2,new
18729,20335,Mexico,Potatoes,2012,39530.0,758,64512.22,16.43,new
18730,20336,Mexico,Potatoes,2012,39530.0,758,64512.22,21.52,new
18731,20337,Mexico,Potatoes,2012,39530.0,758,64512.22,25.5,new
18732,20338,Mexico,Potatoes,2012,39530.0,758,64512.22,20.61,new
18733,20339,Mexico,Potatoes,2012,39530.0,758,64512.22,23.5,new
18734,20340,Mexico,Potatoes,2012,39530.0,758,64512.22,19.71,new
18735,20341,Mexico,Potatoes,2012,39530.0,758,64512.22,17.2,new
18736,20343,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,16.43,new
18737,20344,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,21.52,new
18738,20345,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,25.5,new
18739,20346,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,20.61,new
18740,20347,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,23.5,new
18741,20348,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,19.71,new
18742,20349,Mexico,"Rice, paddy",2012,56231.0,758,64512.22,17.2,new
18743,20351,Mexico,Sorghum,2012,38295.0,758,64512.22,16.43,new
18744,20352,Mexico,Sorghum,2012,38295.0,758,64512.22,21.52,new
18745,20353,Mexico,Sorghum,2012,38295.0,758,64512.22,25.5,new
18746,20354,Mexico,Sorghum,2012,38295.0,758,64512.22,20.61,new
18747,20355,Mexico,Sorghum,2012,38295.0,758,64512.22,23.5,new
18748,20356,Mexico,Sorghum,2012,38295.0,758,64512.22,19.71,new
18749,20357,Mexico,Sorghum,2012,38295.0,758,64512.22,17.2,new
18750,20359,Mexico,Soybeans,2012,17389.0,758,64512.22,16.43,new
18751,20360,Mexico,Soybeans,2012,17389.0,758,64512.22,21.52,new
18752,20361,Mexico,Soybeans,2012,17389.0,758,64512.22,25.5,new
18753,20362,Mexico,Soybeans,2012,17389.0,758,64512.22,20.61,new
18754,20363,Mexico,Soybeans,2012,17389.0,758,64512.22,23.5,new
18755,20364,Mexico,Soybeans,2012,17389.0,758,64512.22,19.71,new
18756,20365,Mexico,Soybeans,2012,17389.0,758,64512.22,17.2,new
18757,20367,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,16.43,new
18758,20368,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,21.52,new
18759,20369,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,25.5,new
18760,20370,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,20.61,new
18761,20371,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,23.5,new
18762,20372,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,19.71,new
18763,20373,Mexico,Sweet potatoes,2012,175168.0,758,64512.22,17.2,new
18764,20375,Mexico,Wheat,2012,56568.0,758,64512.22,16.43,new
18765,20376,Mexico,Wheat,2012,56568.0,758,64512.22,21.52,new
18766,20377,Mexico,Wheat,2012,56568.0,758,64512.22,25.5,new
18767,20378,Mexico,Wheat,2012,56568.0,758,64512.22,20.61,new
18768,20379,Mexico,Wheat,2012,56568.0,758,64512.22,23.5,new
18769,20380,Mexico,Wheat,2012,56568.0,758,64512.22,19.71,new
18770,20381,Mexico,Wheat,2012,56568.0,758,64512.22,17.2,new
18771,20383,Mexico,Cassava,2013,146398.0,758,59920.18,17.34,new
18772,20384,Mexico,Cassava,2013,146398.0,758,59920.18,22.19,new
18773,20385,Mexico,Cassava,2013,146398.0,758,59920.18,25.36,new
18774,20386,Mexico,Cassava,2013,146398.0,758,59920.18,21.86,new
18775,20387,Mexico,Cassava,2013,146398.0,758,59920.18,24.19,new
18776,20388,Mexico,Cassava,2013,146398.0,758,59920.18,20.45,new
18777,20389,Mexico,Cassava,2013,146398.0,758,59920.18,17.18,new
18778,20391,Mexico,Maize,2013,31941.0,758,59920.18,17.34,new
18779,20392,Mexico,Maize,2013,31941.0,758,59920.18,22.19,new
18780,20393,Mexico,Maize,2013,31941.0,758,59920.18,25.36,new
18781,20394,Mexico,Maize,2013,31941.0,758,59920.18,21.86,new
18782,20395,Mexico,Maize,2013,31941.0,758,59920.18,24.19,new
18783,20396,Mexico,Maize,2013,31941.0,758,59920.18,20.45,new
18784,20397,Mexico,Maize,2013,31941.0,758,59920.18,17.18,new
18785,20399,Mexico,Potatoes,2013,39530.0,758,59920.18,17.34,new
18786,20400,Mexico,Potatoes,2013,39530.0,758,59920.18,22.19,new
18787,20401,Mexico,Potatoes,2013,39530.0,758,59920.18,25.36,new
18788,20402,Mexico,Potatoes,2013,39530.0,758,59920.18,21.86,new
18789,20403,Mexico,Potatoes,2013,39530.0,758,59920.18,24.19,new
18790,20404,Mexico,Potatoes,2013,39530.0,758,59920.18,20.45,new
18791,20405,Mexico,Potatoes,2013,39530.0,758,59920.18,17.18,new
18792,20407,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,17.34,new
18793,20408,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,22.19,new
18794,20409,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,25.36,new
18795,20410,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,21.86,new
18796,20411,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,24.19,new
18797,20412,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,20.45,new
18798,20413,Mexico,"Rice, paddy",2013,54252.0,758,59920.18,17.18,new
18799,20415,Mexico,Sorghum,2013,37350.0,758,59920.18,17.34,new
18800,20416,Mexico,Sorghum,2013,37350.0,758,59920.18,22.19,new
18801,20417,Mexico,Sorghum,2013,37350.0,758,59920.18,25.36,new
18802,20418,Mexico,Sorghum,2013,37350.0,758,59920.18,21.86,new
18803,20419,Mexico,Sorghum,2013,37350.0,758,59920.18,24.19,new
18804,20420,Mexico,Sorghum,2013,37350.0,758,59920.18,20.45,new
18805,20421,Mexico,Sorghum,2013,37350.0,758,59920.18,17.18,new
18806,20423,Mexico,Soybeans,2013,15198.0,758,59920.18,17.34,new
18807,20424,Mexico,Soybeans,2013,15198.0,758,59920.18,22.19,new
18808,20425,Mexico,Soybeans,2013,15198.0,758,59920.18,25.36,new
18809,20426,Mexico,Soybeans,2013,15198.0,758,59920.18,21.86,new
18810,20427,Mexico,Soybeans,2013,15198.0,758,59920.18,24.19,new
18811,20428,Mexico,Soybeans,2013,15198.0,758,59920.18,20.45,new
18812,20429,Mexico,Soybeans,2013,15198.0,758,59920.18,17.18,new
18813,20431,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,17.34,new
18814,20432,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,22.19,new
18815,20433,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,25.36,new
18816,20434,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,21.86,new
18817,20435,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,24.19,new
18818,20436,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,20.45,new
18819,20437,Mexico,Sweet potatoes,2013,183965.0,758,59920.18,17.18,new
18820,20439,Mexico,Wheat,2013,52934.0,758,59920.18,17.34,new
18821,20440,Mexico,Wheat,2013,52934.0,758,59920.18,22.19,new
18822,20441,Mexico,Wheat,2013,52934.0,758,59920.18,25.36,new
18823,20442,Mexico,Wheat,2013,52934.0,758,59920.18,21.86,new
18824,20443,Mexico,Wheat,2013,52934.0,758,59920.18,24.19,new
18825,20444,Mexico,Wheat,2013,52934.0,758,59920.18,20.45,new
18826,20445,Mexico,Wheat,2013,52934.0,758,59920.18,17.18,new
18827,20447,Montenegro,Maize,2006,32588.0,241,0.55,10.56,medium
18828,20448,Montenegro,Potatoes,2006,130448.0,241,0.55,10.56,medium
18829,20449,Montenegro,Wheat,2006,30903.0,241,0.55,10.56,medium
18830,20450,Montenegro,Maize,2007,25000.0,241,0.55,11.59,medium
18831,20451,Montenegro,Potatoes,2007,105037.0,241,0.55,11.59,medium
18832,20452,Montenegro,Wheat,2007,24026.0,241,0.55,11.59,medium
18833,20453,Montenegro,Maize,2008,36000.0,241,0.55,11.62,medium
18834,20454,Montenegro,Potatoes,2008,130981.0,241,0.55,11.62,medium
18835,20455,Montenegro,Wheat,2008,35016.0,241,0.55,11.62,medium
18836,20456,Montenegro,Maize,2009,38009.0,241,0.55,11.46,medium
18837,20457,Montenegro,Potatoes,2009,150977.0,241,0.55,11.46,medium
18838,20458,Montenegro,Wheat,2009,35981.0,241,0.55,11.46,medium
18839,20459,Montenegro,Maize,2010,37950.0,241,66.0,11.25,medium
18840,20460,Montenegro,Potatoes,2010,145964.0,241,66.0,11.25,medium
18841,20461,Montenegro,Wheat,2010,34029.0,241,66.0,11.25,medium
18842,20462,Montenegro,Maize,2011,42007.0,241,75.0,11.25,new
18843,20463,Montenegro,Potatoes,2011,165000.0,241,75.0,11.25,new
18844,20464,Montenegro,Wheat,2011,32024.0,241,75.0,11.25,new
18845,20465,Montenegro,Maize,2012,32007.0,241,71.0,11.53,new
18846,20466,Montenegro,Potatoes,2012,118033.0,241,71.0,11.53,new
18847,20467,Montenegro,Wheat,2012,27984.0,241,71.0,11.53,new
18848,20468,Montenegro,Maize,2013,51775.0,241,82.0,12.87,new
18849,20469,Montenegro,Potatoes,2013,149004.0,241,82.0,12.87,new
18850,20470,Montenegro,Wheat,2013,34357.0,241,82.0,12.87,new
18851,20471,Morocco,Maize,1990,11598.0,346,9364.0,18.17,old
18852,20472,Morocco,Maize,1990,11598.0,346,9364.0,18.29,old
18853,20473,Morocco,Potatoes,1990,171851.0,346,9364.0,18.17,old
18854,20474,Morocco,Potatoes,1990,171851.0,346,9364.0,18.29,old
18855,20475,Morocco,"Rice, paddy",1990,41750.0,346,9364.0,18.17,old
18856,20476,Morocco,"Rice, paddy",1990,41750.0,346,9364.0,18.29,old
18857,20477,Morocco,Sorghum,1990,5496.0,346,9364.0,18.17,old
18858,20478,Morocco,Sorghum,1990,5496.0,346,9364.0,18.29,old
18859,20479,Morocco,Soybeans,1990,16181.0,346,9364.0,18.17,old
18860,20480,Morocco,Soybeans,1990,16181.0,346,9364.0,18.29,old
18861,20481,Morocco,Sweet potatoes,1990,155421.0,346,9364.0,18.17,old
18862,20482,Morocco,Sweet potatoes,1990,155421.0,346,9364.0,18.29,old
18863,20483,Morocco,Wheat,1990,13290.0,346,9364.0,18.17,old
18864,20484,Morocco,Wheat,1990,13290.0,346,9364.0,18.29,old
18865,20485,Morocco,Maize,1991,8700.0,346,9771.14,17.25,old
18866,20486,Morocco,Maize,1991,8700.0,346,9771.14,17.47,old
18867,20487,Morocco,Potatoes,1991,171948.0,346,9771.14,17.25,old
18868,20488,Morocco,Potatoes,1991,171948.0,346,9771.14,17.47,old
18869,20489,Morocco,"Rice, paddy",1991,38406.0,346,9771.14,17.25,old
18870,20490,Morocco,"Rice, paddy",1991,38406.0,346,9771.14,17.47,old
18871,20491,Morocco,Sorghum,1991,4712.0,346,9771.14,17.25,old
18872,20492,Morocco,Sorghum,1991,4712.0,346,9771.14,17.47,old
18873,20493,Morocco,Soybeans,1991,14178.0,346,9771.14,17.25,old
18874,20494,Morocco,Soybeans,1991,14178.0,346,9771.14,17.47,old
18875,20495,Morocco,Sweet potatoes,1991,156000.0,346,9771.14,17.25,old
18876,20496,Morocco,Sweet potatoes,1991,156000.0,346,9771.14,17.47,old
18877,20497,Morocco,Wheat,1991,18699.0,346,9771.14,17.25,old
18878,20498,Morocco,Wheat,1991,18699.0,346,9771.14,17.47,old
18879,20499,Morocco,Maize,1992,4753.0,346,10178.29,17.38,old
18880,20500,Morocco,Maize,1992,4753.0,346,10178.29,17.56,old
18881,20501,Morocco,Potatoes,1992,151411.0,346,10178.29,17.38,old
18882,20502,Morocco,Potatoes,1992,151411.0,346,10178.29,17.56,old
18883,20503,Morocco,"Rice, paddy",1992,30694.0,346,10178.29,17.38,old
18884,20504,Morocco,"Rice, paddy",1992,30694.0,346,10178.29,17.56,old
18885,20505,Morocco,Sorghum,1992,5558.0,346,10178.29,17.38,old
18886,20506,Morocco,Sorghum,1992,5558.0,346,10178.29,17.56,old
18887,20507,Morocco,Soybeans,1992,11944.0,346,10178.29,17.38,old
18888,20508,Morocco,Soybeans,1992,11944.0,346,10178.29,17.56,old
18889,20509,Morocco,Sweet potatoes,1992,155000.0,346,10178.29,17.38,old
18890,20510,Morocco,Sweet potatoes,1992,155000.0,346,10178.29,17.56,old
18891,20511,Morocco,Wheat,1992,7011.0,346,10178.29,17.38,old
18892,20512,Morocco,Wheat,1992,7011.0,346,10178.29,17.56,old
18893,20513,Morocco,Maize,1993,2065.0,346,10585.43,16.94,old
18894,20514,Morocco,Maize,1993,2065.0,346,10585.43,17.11,old
18895,20515,Morocco,Potatoes,1993,156153.0,346,10585.43,16.94,old
18896,20516,Morocco,Potatoes,1993,156153.0,346,10585.43,17.11,old
18897,20517,Morocco,"Rice, paddy",1993,50000.0,346,10585.43,16.94,old
18898,20518,Morocco,"Rice, paddy",1993,50000.0,346,10585.43,17.11,old
18899,20519,Morocco,Sorghum,1993,7545.0,346,10585.43,16.94,old
18900,20520,Morocco,Sorghum,1993,7545.0,346,10585.43,17.11,old
18901,20521,Morocco,Soybeans,1993,10000.0,346,10585.43,16.94,old
18902,20522,Morocco,Soybeans,1993,10000.0,346,10585.43,17.11,old
18903,20523,Morocco,Sweet potatoes,1993,150000.0,346,10585.43,16.94,old
18904,20524,Morocco,Sweet potatoes,1993,150000.0,346,10585.43,17.11,old
18905,20525,Morocco,Wheat,1993,6808.0,346,10585.43,16.94,old
18906,20526,Morocco,Wheat,1993,6808.0,346,10585.43,17.11,old
18907,20527,Morocco,Maize,1994,6261.0,346,10992.57,17.88,old
18908,20528,Morocco,Maize,1994,6261.0,346,10992.57,17.98,old
18909,20529,Morocco,Potatoes,1994,176522.0,346,10992.57,17.88,old
18910,20530,Morocco,Potatoes,1994,176522.0,346,10992.57,17.98,old
18911,20531,Morocco,"Rice, paddy",1994,65000.0,346,10992.57,17.88,old
18912,20532,Morocco,"Rice, paddy",1994,65000.0,346,10992.57,17.98,old
18913,20533,Morocco,Sorghum,1994,4719.0,346,10992.57,17.88,old
18914,20534,Morocco,Sorghum,1994,4719.0,346,10992.57,17.98,old
18915,20535,Morocco,Soybeans,1994,13755.0,346,10992.57,17.88,old
18916,20536,Morocco,Soybeans,1994,13755.0,346,10992.57,17.98,old
18917,20537,Morocco,Sweet potatoes,1994,154663.0,346,10992.57,17.88,old
18918,20538,Morocco,Sweet potatoes,1994,154663.0,346,10992.57,17.98,old
18919,20539,Morocco,Wheat,1994,18111.0,346,10992.57,17.88,old
18920,20540,Morocco,Wheat,1994,18111.0,346,10992.57,17.98,old
18921,20541,Morocco,Maize,1995,1303.0,346,11399.71,18.56,old
18922,20542,Morocco,Maize,1995,1303.0,346,11399.71,18.72,old
18923,20543,Morocco,Potatoes,1995,166304.0,346,11399.71,18.56,old
18924,20544,Morocco,Potatoes,1995,166304.0,346,11399.71,18.72,old
18925,20545,Morocco,"Rice, paddy",1995,49571.0,346,11399.71,18.56,old
18926,20546,Morocco,"Rice, paddy",1995,49571.0,346,11399.71,18.72,old
18927,20547,Morocco,Sorghum,1995,866.0,346,11399.71,18.56,old
18928,20548,Morocco,Sorghum,1995,866.0,346,11399.71,18.72,old
18929,20549,Morocco,Soybeans,1995,13367.0,346,11399.71,18.56,old
18930,20550,Morocco,Soybeans,1995,13367.0,346,11399.71,18.72,old
18931,20551,Morocco,Sweet potatoes,1995,156909.0,346,11399.71,18.56,old
18932,20552,Morocco,Sweet potatoes,1995,156909.0,346,11399.71,18.72,old
18933,20553,Morocco,Wheat,1995,5543.0,346,11399.71,18.56,old
18934,20554,Morocco,Wheat,1995,5543.0,346,11399.71,18.72,old
18935,20555,Morocco,Maize,1996,9274.0,346,11806.86,17.75,old
18936,20556,Morocco,Maize,1996,9274.0,346,11806.86,17.97,old
18937,20557,Morocco,Potatoes,1996,190473.0,346,11806.86,17.75,old
18938,20558,Morocco,Potatoes,1996,190473.0,346,11806.86,17.97,old
18939,20559,Morocco,"Rice, paddy",1996,58000.0,346,11806.86,17.75,old
18940,20560,Morocco,"Rice, paddy",1996,58000.0,346,11806.86,17.97,old
18941,20561,Morocco,Sorghum,1996,6055.0,346,11806.86,17.75,old
18942,20562,Morocco,Sorghum,1996,6055.0,346,11806.86,17.97,old
18943,20563,Morocco,Soybeans,1996,24600.0,346,11806.86,17.75,old
18944,20564,Morocco,Soybeans,1996,24600.0,346,11806.86,17.97,old
18945,20565,Morocco,Sweet potatoes,1996,163636.0,346,11806.86,17.75,old
18946,20566,Morocco,Sweet potatoes,1996,163636.0,346,11806.86,17.97,old
18947,20567,Morocco,Wheat,1996,18415.0,346,11806.86,17.75,old
18948,20568,Morocco,Wheat,1996,18415.0,346,11806.86,17.97,old
18949,20569,Morocco,Maize,1997,10984.0,346,12214.0,18.31,old
18950,20570,Morocco,Maize,1997,10984.0,346,12214.0,18.65,old
18951,20571,Morocco,Potatoes,1997,178706.0,346,12214.0,18.31,old
18952,20572,Morocco,Potatoes,1997,178706.0,346,12214.0,18.65,old
18953,20573,Morocco,"Rice, paddy",1997,37256.0,346,12214.0,18.31,old
18954,20574,Morocco,"Rice, paddy",1997,37256.0,346,12214.0,18.65,old
18955,20575,Morocco,Sorghum,1997,5338.0,346,12214.0,18.31,old
18956,20576,Morocco,Sorghum,1997,5338.0,346,12214.0,18.65,old
18957,20577,Morocco,Soybeans,1997,10000.0,346,12214.0,18.31,old
18958,20578,Morocco,Soybeans,1997,10000.0,346,12214.0,18.65,old
18959,20579,Morocco,Sweet potatoes,1997,181882.0,346,12214.0,18.31,old
18960,20580,Morocco,Sweet potatoes,1997,181882.0,346,12214.0,18.65,old
18961,20581,Morocco,Wheat,1997,9292.0,346,12214.0,18.31,old
18962,20582,Morocco,Wheat,1997,9292.0,346,12214.0,18.65,old
18963,20583,Morocco,Maize,1998,6468.0,346,12621.14,18.21,old
18964,20584,Morocco,Maize,1998,6468.0,346,12621.14,18.24,old
18965,20585,Morocco,Potatoes,1998,190427.0,346,12621.14,18.21,old
18966,20586,Morocco,Potatoes,1998,190427.0,346,12621.14,18.24,old
18967,20587,Morocco,"Rice, paddy",1998,54108.0,346,12621.14,18.21,old
18968,20588,Morocco,"Rice, paddy",1998,54108.0,346,12621.14,18.24,old
18969,20589,Morocco,Sorghum,1998,7019.0,346,12621.14,18.21,old
18970,20590,Morocco,Sorghum,1998,7019.0,346,12621.14,18.24,old
18971,20591,Morocco,Soybeans,1998,4000.0,346,12621.14,18.21,old
18972,20592,Morocco,Soybeans,1998,4000.0,346,12621.14,18.24,old
18973,20593,Morocco,Sweet potatoes,1998,184706.0,346,12621.14,18.21,old
18974,20594,Morocco,Sweet potatoes,1998,184706.0,346,12621.14,18.24,old
18975,20595,Morocco,Wheat,1998,14184.0,346,12621.14,18.21,old
18976,20596,Morocco,Wheat,1998,14184.0,346,12621.14,18.24,old
18977,20597,Morocco,Maize,1999,4120.0,346,13028.29,17.68,old
18978,20598,Morocco,Maize,1999,4120.0,346,13028.29,17.88,old
18979,20599,Morocco,Potatoes,1999,183361.0,346,13028.29,17.68,old
18980,20600,Morocco,Potatoes,1999,183361.0,346,13028.29,17.88,old
18981,20601,Morocco,"Rice, paddy",1999,45000.0,346,13028.29,17.68,old
18982,20602,Morocco,"Rice, paddy",1999,45000.0,346,13028.29,17.88,old
18983,20603,Morocco,Sorghum,1999,6264.0,346,13028.29,17.68,old
18984,20604,Morocco,Sorghum,1999,6264.0,346,13028.29,17.88,old
18985,20605,Morocco,Soybeans,1999,11200.0,346,13028.29,17.68,old
18986,20606,Morocco,Soybeans,1999,11200.0,346,13028.29,17.88,old
18987,20607,Morocco,Sweet potatoes,1999,133761.0,346,13028.29,17.68,old
18988,20608,Morocco,Sweet potatoes,1999,133761.0,346,13028.29,17.88,old
18989,20609,Morocco,Wheat,1999,8004.0,346,13028.29,17.68,old
18990,20610,Morocco,Wheat,1999,8004.0,346,13028.29,17.88,old
18991,20611,Morocco,Maize,2000,4000.0,346,13435.43,18.16,old
18992,20612,Morocco,Maize,2000,4000.0,346,13435.43,18.14,old
18993,20613,Morocco,Potatoes,2000,180193.0,346,13435.43,18.16,old
18994,20614,Morocco,Potatoes,2000,180193.0,346,13435.43,18.14,old
18995,20615,Morocco,"Rice, paddy",2000,45000.0,346,13435.43,18.16,old
18996,20616,Morocco,"Rice, paddy",2000,45000.0,346,13435.43,18.14,old
18997,20617,Morocco,Sorghum,2000,7205.0,346,13435.43,18.16,old
18998,20618,Morocco,Sorghum,2000,7205.0,346,13435.43,18.14,old
18999,20619,Morocco,Soybeans,2000,12000.0,346,13435.43,18.16,old
19000,20620,Morocco,Soybeans,2000,12000.0,346,13435.43,18.14,old
19001,20621,Morocco,Sweet potatoes,2000,166275.0,346,13435.43,18.16,old
19002,20622,Morocco,Sweet potatoes,2000,166275.0,346,13435.43,18.14,old
19003,20623,Morocco,Wheat,2000,4758.0,346,13435.43,18.16,old
19004,20624,Morocco,Wheat,2000,4758.0,346,13435.43,18.14,old
19005,20625,Morocco,Maize,2001,2107.0,346,13842.57,18.73,medium
19006,20626,Morocco,Maize,2001,2107.0,346,13842.57,18.56,medium
19007,20627,Morocco,Potatoes,2001,187740.0,346,13842.57,18.73,medium
19008,20628,Morocco,Potatoes,2001,187740.0,346,13842.57,18.56,medium
19009,20629,Morocco,"Rice, paddy",2001,52773.0,346,13842.57,18.73,medium
19010,20630,Morocco,"Rice, paddy",2001,52773.0,346,13842.57,18.56,medium
19011,20631,Morocco,Sorghum,2001,5845.0,346,13842.57,18.73,medium
19012,20632,Morocco,Sorghum,2001,5845.0,346,13842.57,18.56,medium
19013,20633,Morocco,Soybeans,2001,10000.0,346,13842.57,18.73,medium
19014,20634,Morocco,Soybeans,2001,10000.0,346,13842.57,18.56,medium
19015,20635,Morocco,Sweet potatoes,2001,123061.0,346,13842.57,18.73,medium
19016,20636,Morocco,Sweet potatoes,2001,123061.0,346,13842.57,18.56,medium
19017,20637,Morocco,Wheat,2001,12280.0,346,13842.57,18.73,medium
19018,20638,Morocco,Wheat,2001,12280.0,346,13842.57,18.56,medium
19019,20639,Morocco,Maize,2002,7494.0,346,14249.71,18.25,medium
19020,20640,Morocco,Maize,2002,7494.0,346,14249.71,18.19,medium
19021,20641,Morocco,Potatoes,2002,39530.0,346,14249.71,18.25,medium
19022,20642,Morocco,Potatoes,2002,39530.0,346,14249.71,18.19,medium
19023,20643,Morocco,"Rice, paddy",2002,41453.0,346,14249.71,18.25,medium
19024,20644,Morocco,"Rice, paddy",2002,41453.0,346,14249.71,18.19,medium
19025,20645,Morocco,Sorghum,2002,4982.0,346,14249.71,18.25,medium
19026,20646,Morocco,Sorghum,2002,4982.0,346,14249.71,18.19,medium
19027,20647,Morocco,Soybeans,2002,10000.0,346,14249.71,18.25,medium
19028,20648,Morocco,Soybeans,2002,10000.0,346,14249.71,18.19,medium
19029,20649,Morocco,Sweet potatoes,2002,136703.0,346,14249.71,18.25,medium
19030,20650,Morocco,Sweet potatoes,2002,136703.0,346,14249.71,18.19,medium
19031,20651,Morocco,Wheat,2002,12793.0,346,14249.71,18.25,medium
19032,20652,Morocco,Wheat,2002,12793.0,346,14249.71,18.19,medium
19033,20653,Morocco,Maize,2004,9152.0,346,15064.0,18.07,medium
19034,20654,Morocco,Maize,2004,9152.0,346,15064.0,18.21,medium
19035,20655,Morocco,Potatoes,2004,39530.0,346,15064.0,18.07,medium
19036,20656,Morocco,Potatoes,2004,39530.0,346,15064.0,18.21,medium
19037,20657,Morocco,"Rice, paddy",2004,67045.0,346,15064.0,18.07,medium
19038,20658,Morocco,"Rice, paddy",2004,67045.0,346,15064.0,18.21,medium
19039,20659,Morocco,Sorghum,2004,8233.0,346,15064.0,18.07,medium
19040,20660,Morocco,Sorghum,2004,8233.0,346,15064.0,18.21,medium
19041,20661,Morocco,Soybeans,2004,10000.0,346,15064.0,18.07,medium
19042,20662,Morocco,Soybeans,2004,10000.0,346,15064.0,18.21,medium
19043,20663,Morocco,Sweet potatoes,2004,157333.0,346,15064.0,18.07,medium
19044,20664,Morocco,Sweet potatoes,2004,157333.0,346,15064.0,18.21,medium
19045,20665,Morocco,Wheat,2004,18082.0,346,15064.0,18.07,medium
19046,20666,Morocco,Wheat,2004,18082.0,346,15064.0,18.21,medium
19047,20667,Morocco,Maize,2005,2036.0,346,13966.0,18.18,medium
19048,20668,Morocco,Maize,2005,2036.0,346,13966.0,18.15,medium
19049,20669,Morocco,Potatoes,2005,39530.0,346,13966.0,18.18,medium
19050,20670,Morocco,Potatoes,2005,39530.0,346,13966.0,18.15,medium
19051,20671,Morocco,"Rice, paddy",2005,68000.0,346,13966.0,18.18,medium
